LocationID,Name,Address,City,State,ZipCode,Phone,Chain,Latitude,Longitude
02400766,Kroger - Brannon Crossing,200 E Brannon Rd,Nicholasville,KY,40356,8599714300,KROGER,37.9545949,-84.5362087
02400767,Kroger Marketplace - Beaumont Centre,3175 Beaumont Centre Cir,Lexington,KY,40513,8592191091,KROGER,38.0228609,-84.5592469
02400768,Kroger - Meadowthorpe SC,1600 Leestown Rd,Lexington,KY,40511,8592590933,KROGER,38.0653327,-84.5271941
02400770,Kroger - Wesleyan Park Plaza,2630 Frederica St,Owensboro,KY,42301,2706849411,KROGER,37.7502708,-87.1138636
02400774,Kroger Marketplace - Versailles Marketplace,212 Kroger Way,Versailles,KY,40383,8598737704,KROGER,38.052959,-84.711332
02400776,Kroger Marketplace - Kroger Jeffersonville Commons,1027 Jeffersonville Commons Dr,Jeffersonville,IN,47130,8122835222,KROGER,38.335005,-85.712037
02400777,Kroger Marketplace - Hi-Point SC,311 Boone Station Rd,Shelbyville,KY,40065,5026331625,KROGER,38.2157434,-85.2063739
02400779,Kroger Marketplace - Marketplace Circle,106 Market Place Cir,Georgetown,KY,40324,5028634807,KROGER,38.186407,-84.568318
02400780,Kroger - Valley Commons,10645 Dixie Hwy,Louisville,KY,40272,5029375205,KROGER,38.098672,-85.8696973
02400784,Kroger - Lexington,704 Euclid Ave,Lexington,KY,40502,8596873260,KROGER,38.0306743,-84.4929085
02400785,Kroger Marketplace - Kroger Marketplace Dixie Hwy,4915A Dixie Hwy,Louisville,KY,40216,5024488215,KROGER,38.167742,-85.826118
02400794,Kroger - Kroger Buckner,2835 S Highway 393,LaGrange,KY,40031,5025304803,KROGER,38.3804931,-85.4270019
02400808,Kroger - Harrodsburg Fuel,4225 Harrodsburg Rd,Lexington,KY,40513,8592864379,KROGER,37.9986829,-84.5799526
02400873,Kroger - Copper Creek SC,100 Copper Creek Dr,Powderly,KY,42367,2703386661,KROGER,37.2329598,-87.1609475
02400900,Kroger - Northridge,181 S Highway 127,Russell Springs,KY,42642,2702167007,KROGER,37.0636421,-85.0716963
02400903,Kroger - Riverridge Plaza,568 Bypass Rd,Brandenburg,KY,40108,2704225464,KROGER,37.9821953,-86.1628622
02400913,Kroger - Anderson Crossing,1300 Anderson Crossing Dr,Lawrenceburg,KY,40342,5028590234,KROGER,38.0170723,-84.9102055
02400915,Kroger - E St Louis St,456 E Saint Louis St,Nashville,IL,62263,6183273413,KROGER,38.3430413,-89.3793193
02400916,Kroger - Kroger Whitley City,1187 N Highway 27,Whitley City,KY,42653,6065882000,KROGER,36.7392776,-84.4739834
02400993,Kroger - Loyalty Fulfillment Louisville,4325 Robards Ln,Louisville,KY,40218,9999999999,KROGER,38.19714,-85.690893
02500250,Kroger - Hannan Plaza,501 Lone Oak Rd,Paducah,KY,42003,2704438806,KROGER,37.0630583,-88.6408623
02500338,Kroger - Paducah - Southside,3275 Irvin Cobb Dr,Paducah,KY,42003,2704422043,KROGER,37.0513042,-88.5701865
02500339,Kroger - Kirby Woods,6660 Poplar Ave,Memphis,TN,38138,9017540354,KROGER,35.1004283,-89.8410286
02500345,Kroger - Jacksonian Plaza,4910 I 55 N,Jackson,MS,39211,6013661141,KROGER,32.3638105,-90.1478631
02500355,Kroger - Laurel,2340 Highway 15 N,Laurel,MS,39440,6014266044,KROGER,31.7193413,-89.1505767
02500363,Kroger - Pearl,201 Lonnie T Jenkins Dr,Pearl,MS,39208,6019322325,KROGER,32.284337,-90.11687
02500370,Kroger - Cleveland,602 N Davis Ave,Cleveland,MS,38732,6628469201,KROGER,33.7523782,-90.7138832
02500377,Kroger Fuel Center - Clinton Fuel,462 Springridge Rd,Clinton,MS,39056,6019242374,KROGER,32.329869,-90.326571
02500381,Kroger - Starkville,826 Highway 12 W,Starkville,MS,39759,6623248032,KROGER,33.449593,-88.84256
02500386,Kroger - Poplar Bluff,2770 N Westwood Blvd,Poplar Bluff,MO,63901,5736866970,KROGER,36.7864192,-90.4286469
02500387,Kroger - Collierville - New Byhalia,240 New Byhalia Rd,Collierville,TN,38017,9018531330,KROGER,35.0475701,-89.6870714
02500388,Kroger - Brandon,1811 W Government St,Brandon,MS,39042,6018253696,KROGER,32.2853568,-90.0375404
02500391,Kroger - Paris,1059 Mineral Wells Ave,Paris,TN,38242,7316441075,KROGER,36.2876885,-88.3081471
02500392,Kroger - Dyersburg,2525 Lake Rd,Dyersburg,TN,38024,7312850380,KROGER,36.0632241,-89.3972485
02500393,Kroger - Millington,8039 US Highway 51 N,Millington,TN,38053,9018726741,KROGER,35.3465066,-89.9069324
02500398,Kroger - Lynwood Place,941 N Parkway,Jackson,TN,38305,7314234839,KROGER,35.6520378,-88.8273288
02500401,Kroger - Gleneagles,4770 Riverdale Rd,Memphis,TN,38141,9017567291,KROGER,35.0184403,-89.8290087
02500402,Kroger - Union Ave,1759 Union Ave,Memphis,TN,38104,9012728630,KROGER,35.1352501,-90.0036334
02500404,Kroger - Stateline Rd,465 Stateline Rd W,Southaven,MS,38671,6623932675,KROGER,34.99027,-89.9974562
02500405,Kroger - Bartlett Towne Center,5995 Stage Rd,Bartlett,TN,38134,9013857090,KROGER,35.2023584,-89.8628405
02500409,Kroger Marketplace - Jonesboro Marketplace,1725 S Caraway Rd,Jonesboro,AR,72401,8709729990,KROGER,35.823776,-90.679944
02500410,Kroger - Trinity,676 N Germantown Pkwy,Cordova,TN,38018,9017568908,KROGER,35.1434069,-89.7928789
02500414,Kroger - Park Ave,3141 Park Ave,Paducah,KY,42001,2704440596,KROGER,37.0857824,-88.6464939
02500415,Kroger - Poplar Cleveland,1366 Poplar Ave,Memphis,TN,38104,9012727881,KROGER,35.145316,-90.0147766
02500419,Kroger - Germantown - Farmington,7735 Farmington Blvd,Germantown,TN,38138,9017583400,KROGER,35.09418,-89.80549
02500425,Kroger - Frayser,2632 Frayser Blvd,Memphis,TN,38127,9013538281,KROGER,35.2226893,-89.9767774
02500426,Kroger - Dexter - Cordova,1675 N Germantown Pkwy,Cordova,TN,38016,9016241338,KROGER,35.170857,-89.7953846
02500427,Kroger - Columbus,1829 Highway 45 N,Columbus,MS,39705,6623271140,KROGER,33.5169277,-88.4364069
02500429,Kroger - Greenville,1778 Highway 1 S,Greenville,MS,38701,6623328895,KROGER,33.3698221,-91.0379707
02500430,Kroger - Mendenhall Sanderlin,540 S Mendenhall Rd,Memphis,TN,38117,9016838846,KROGER,35.1164026,-89.8942599
02500433,Kroger - Atoka,11630 Highway 51 S,Atoka,TN,38004,9018375000,KROGER,35.4407111,-89.7906539
02500434,Kroger - Batesville MS,110 Keating Rd,Batesville,MS,38606,6625789917,KROGER,34.3111181,-89.9282841
02500435,Kroger - Murray,808 N 12Th St,Murray,KY,42071,2707593021,KROGER,36.6250487,-88.3128289
02500437,Kroger - Winchester Hacks,7942 Winchester Rd,Memphis,TN,38125,9017583609,KROGER,35.0500753,-89.7980517
02500438,Kroger - Raleigh,3860 Austin Peay Hwy,Memphis,TN,38128,9013834841,KROGER,35.2311122,-89.8953313
02500439,Kroger - Summer Avenue,4264 Summer Ave,Memphis,TN,38122,9017631556,KROGER,35.1504701,-89.9184469
02500440,Kroger - Stonebridge Crossing SC,9025 US Highway 64,Lakeland,TN,38002,9013819065,KROGER,35.2026087,-89.7620749
02500447,Kroger - Barnes Crossing,930 Barnes Crossing Rd,Tupelo,MS,38804,6628445206,KROGER,34.3177045,-88.7034397
02500448,Kroger - West Towne Commons,41 Stonebrook Pl,Jackson,TN,38305,7316610910,KROGER,35.6884295,-88.8582965
02500449,Kroger - Richland,1167 Highway 49 S,Richland,MS,39218,6016640120,KROGER,32.2163394,-90.1553684
02500451,Kroger - Kirby Quince,2835 Kirby Rd,Memphis,TN,38119,9013531822,KROGER,35.0717736,-89.8444667
02500452,Kroger - Olive Branch,7427 Goodman Rd,Olive Branch,MS,38654,6628951460,KROGER,34.9602294,-89.8577036
02500453,Kroger - Horn Lake - I-55,7251 Interstate Dr,Horn Lake,MS,38637,6623498334,KROGER,34.9643289,-90.0056652
02500454,Kroger - Corinth,104 Highway 72 W,Corinth,MS,38834,6622878155,KROGER,34.9282297,-88.5243447
02500456,Kroger - Summer Appling,7615 Us Highway 70,Bartlett,TN,38133,9017583622,KROGER,35.229631,-89.808114
02500457,Kroger - Houston Levee Macon,1230 N Houston Levee Rd,Cordova,TN,38018,9017511840,KROGER,35.158957,-89.7256573
02500462,Kroger - Oakland,7265 Highway 64,Oakland,TN,38060,9014650681,KROGER,35.2311387,-89.514115
02500463,Kroger - Arlington Fuel,11635 Highway 70,Arlington,TN,38002,9012909280,KROGER,35.2928907,-89.6739317
02500464,Kroger - Goodman Getwell,3095 Goodman Rd E,Southaven,MS,38672,6625363741,KROGER,34.960895,-89.93502
02500465,Kroger - Blytheville,400 W Moultrie Dr,Blytheville,AR,72315,8707637524,KROGER,35.9371785,-89.9069518
02500466,Kroger - Pemberton Sq,3408 Pemberton Square Blvd,Vicksburg,MS,39180,6016304000,KROGER,32.3149988,-90.8820346
02500468,Kroger - University Commons,35 W University Pkwy,Jackson,TN,38305,7316607106,KROGER,35.697373,-88.831186
02500469,Kroger - W Memphis,300 S Service Rd,West Memphis,AR,72301,8707322692,KROGER,35.167868,-90.191514
02500471,Kroger - Tupelo - Main St,960 W Main St,Tupelo,MS,38801,6628408448,KROGER,34.2580985,-88.7189806
02500472,Kroger - Colony Crossing,115 Colony Crossing Way,Madison,MS,39110,6016055020,KROGER,32.4748841,-90.1419176
02500473,Kroger - Oxford,2013 University Ave,Oxford,MS,38655,6622369956,KROGER,34.3635217,-89.5036823
02500474,Kroger - Clinton,107 Highway 80 E,Clinton,MS,39056,6019256340,KROGER,32.3348431,-90.3253719
02500478,Kroger Marketplace - Kroger Marketplace Mount Pleasant Hernando MS,2380 Mount Pleasant Rd,Hernando,MS,38632,6624290355,KROGER,34.8264396,-89.9818101
02500479,Kroger - Dogwood Promenade,110 Promenade Blvd,Flowood,MS,39232,6017182230,KROGER,32.3423425,-90.0637235
02500481,Kroger - Houston Levee - Collierville,3685 S Houston Levee Rd,Collierville,TN,38017,9018542705,KROGER,35.0479573,-89.7358832
02500483,Kroger Marketplace - Kroger Arlington,5270 Airline Rd,Arlington,TN,38002,9017422838,KROGER,35.269872,-89.6660288
02500484,Kroger - Savannah,775 Pickwick St,Savannah,TN,38372,7319259700,KROGER,35.2165381,-88.2440677
02500486,Kroger - Whitehaven,1212 E Shelby Dr,Memphis,TN,38116,9013468606,KROGER,35.0226866,-90.0234125
02500488,Kroger - Poplar Plaza,3444 Plaza Ave,Memphis,TN,38111,9013230191,KROGER,35.130589,-89.947924
02500489,Kroger - Kirby Whitten,2942 Kirby Whitten Rd,Bartlett,TN,38134,9013869595,KROGER,35.2067231,-89.8380774
02500490,Kroger - Byram,6745 S Siwell Rd,Byram,MS,39272,6018632001,KROGER,32.2041633,-90.297341
02500491,Kroger - Truse Pkwy,799 Truse Pkwy,Memphis,TN,38117,9016822989,KROGER,35.1098894,-89.8941685
02500492,Kroger - Madison,1070 Highway 51,Madison,MS,39110,6018532410,KROGER,32.4637475,-90.1081963
02500493,Kroger - Spillway,1070 Spillway Cir,Brandon,MS,39047,6018290740,KROGER,32.38348,-90.0392812
02500494,Kroger - Old Canton Ridgeland,7045 Old Canton Rd,Ridgeland,MS,39157,6018563442,KROGER,32.4159654,-90.1069897
02500497,Kroger - Flowood East,143 Friendly and Fresh Dr,Flowood,MS,39232,6019927552,KROGER,32.3556064,-90.0138273
02500499,Kroger - Goodman Rd and Horn Lake,3926 Goodman Rd W,Horn Lake,MS,38637,6623932213,KROGER,34.9644748,-90.0594804
02500550,Kroger - E Roosevelt,1100 E Roosevelt Rd,Little Rock,AR,72206,5013750585,KROGER,34.7248922,-92.2609776
02500582,Kroger - Colony West,10300 N Rodney Parham Rd,Little Rock,AR,72227,5012276364,KROGER,34.7683326,-92.3879841
02500590,Kroger - Hot Springs - Central,3341 Central Ave,Hot Springs,AR,71913,5016240259,KROGER,34.4738846,-93.0591943
02500606,Kroger - Maumelle,110 Commons Dr,Maumelle,AR,72113,5012107670,KROGER,34.8478559,-92.4084377
02500613,Kroger - Cabot,1295 W Main St,Cabot,AR,72023,5016285185,KROGER,34.9752199,-92.028805
02500614,Kroger - Jacksonville,103 Gregory Pl,Jacksonville,AR,72076,5019820151,KROGER,34.8791531,-92.1101049
02500619,Kroger - Hot Springs - Airport,215 Airport Rd,Hot Springs,AR,71913,5016233340,KROGER,34.4882784,-93.087213
02500621,Kroger - Hot Springs - Mall,4407 Central Ave,Hot Springs,AR,71913,5015257083,KROGER,34.4503642,-93.0744193
02500622,Kroger Marketplace - Cantrell Marketplace,14000 Cantrell Rd,Little Rock,AR,72223,5012254588,KROGER,34.804101,-92.428925
02500623,Kroger Marketplace - Chenal Marketplace,16105 Chenal Pkwy Ste B,Little Rock,AR,72223,5012177910,KROGER,34.7561924,-92.4490834
02500624,Kroger - Russellville,1109 W Main St,Russellville,AR,72801,4798903400,KROGER,35.2795664,-93.1435668
02500625,Kroger Marketplace - Conway Marketplace,855 Salem Rd,Conway,AR,72034,5013293628,KROGER,35.089251,-92.4723198
02500627,Kroger - Geyer Springs,8824 Geyer Springs Rd,Little Rock,AR,72209,5015682330,KROGER,34.6700644,-92.3458356
02500629,Kroger Marketplace - Benton Marketplace,20820 Interstate 30 N,Benton,AR,72019,5015743880,KROGER,34.61071,-92.53078
02500630,Kroger - Markham,8415 W Markham St,Little Rock,AR,72205,5012277262,KROGER,34.7518831,-92.3682139
02500636,Kroger - Hillcrest,614 Beechwood St,Little Rock,AR,72205,5016660102,KROGER,34.7567667,-92.3248647
02500637,Kroger - Benton - Military Rd,1410 Military Rd,Benton,AR,72015,5017760301,KROGER,34.578061,-92.5776107
02500638,Kroger - Camp Robinson,4401 Camp Robinson Rd,North Little Rock,AR,72118,5017586858,KROGER,34.7950808,-92.2729244
02500639,Kroger - McCain,2509 Mccain Blvd,North Little Rock,AR,72116,5017588660,KROGER,34.7978933,-92.235763
02500642,Kroger - Indian Hills,6929 John F Kennedy Blvd,North Little Rock,AR,72116,5018350400,KROGER,34.8195081,-92.2386516
02500644,Kroger - The Heights,1900 N Polk St,Little Rock,AR,72207,5016634748,KROGER,34.7695589,-92.33521
02500652,Kroger - Conway - Oak St,101 Oak St,Conway,AR,72032,5013298009,KROGER,35.0904062,-92.4284337
02500687,Kroger - Batesville AR,303 S Saint Louis St,Batesville,AR,72501,8707932143,KROGER,35.7761297,-91.639709
02600041,Kroger Fuel Center - Kroger Fuel Center,123 Northcreek Blvd Ste G,Goodlettsville,TN,37072,6158596059,KROGER,36.326502,-86.699876
02600093,Kroger Pharmacy - Metro Nashville Public Schools Employee Drive Thru Clinics,2694 Fessey Court,Nashville,TN,37204,6156003854,KROGER,36.12117,-86.7682345
02600502,Kroger - Monroe,800 Monroe St,Nashville,TN,37208,6152566506,KROGER,36.175869,-86.794258
02600503,Kroger - Decherd SC,1840 Decherd Blvd,Decherd,TN,37324,9319671203,KROGER,35.2047324,-86.0916013
02600506,Kroger - Broadway Shopping Center,2217 N Broadway St,Knoxville,TN,37917,8655231268,KROGER,35.9927756,-83.9217285
02600507,Kroger - James Campbell Blvd,1202 S James M Campbell Blvd Ste 1,Columbia,TN,38401,9313889002,KROGER,35.6013785,-87.0620471
02600508,Kroger - Kroger Oakwood Ave Huntsville,2110 Oakwood Ave Nw,Huntsville,AL,35810,2565360715,KROGER,34.750633,-86.600692
02600509,Kroger - Campbell Lane,711 Campbell Ln,Bowling Green,KY,42104,2707830701,KROGER,36.9597657,-86.4666655
02600511,Kroger - Melrose,2615 8th Ave S,Nashville,TN,37204,6152975517,KROGER,36.1198785,-86.7774787
02600514,Kroger - Old Hickory SC,200 Gallatin Pike S,Madison,TN,37115,6158657956,KROGER,36.2618285,-86.7140814
02600517,Kroger - Kroger Moores Mill Road Huntsville,6070 Moores Mill Rd,Huntsville,AL,35811,2568525770,KROGER,34.800504,-86.534893
02600518,Kroger - Northlake Village,5544 Old Hickory Blvd,Hermitage,TN,37076,6158834441,KROGER,36.1815902,-86.6050795
02600519,Kroger - Drakes Creek Kroger Fue,170 E Main St Ste 300,Hendersonville,TN,37075,6158226155,KROGER,36.307642,-86.607067
02600520,Kroger - Hickory Hollow,5319 Mount View Rd,Antioch,TN,37013,6157312321,KROGER,36.049658,-86.647044
02600522,Kroger - Hopkinsville,1213 Skyline Dr,Hopkinsville,KY,42240,2708857606,KROGER,36.8403472,-87.4764941
02600523,Kroger - Dickson,143 Henslee Dr,Dickson,TN,37055,6154465186,KROGER,36.0772908,-87.3715617
02600525,Kroger - Northshore,9501 S Northshore Dr,Knoxville,TN,37922,8656939005,KROGER,35.8625823,-84.0689519
02600526,Kroger - Cool Springs,2020 Mallory Ln,Franklin,TN,37067,6157717922,KROGER,35.9508457,-86.8166931
02600527,Kroger - Bellevue Hwy 70,7087 Highway 70 S,Nashville,TN,37221,6156621330,KROGER,36.073104,-86.919554
02600529,Kroger - Georgetown Square,1776 W Northfield Blvd,Murfreesboro,TN,37129,6158909873,KROGER,35.8714147,-86.4155548
02600530,Kroger - Middlebrook Pike,9161 Middlebrook Pike,Knoxville,TN,37923,8656709940,KROGER,35.9428005,-84.0934177
02600531,Kroger - Chapman Square,4409 Chapman Hwy,Knoxville,TN,37920,8655773977,KROGER,35.9327173,-83.9064235
02600532,Kroger - Stonetrace Commons,2449 Old Fort Pkwy,Murfreesboro,TN,37128,6159042545,KROGER,35.843384,-86.44165
02600533,Kroger - Bordeaux,3930 Clarksville Pike,Nashville,TN,37218,6158765337,KROGER,36.2097851,-86.8375039
02600534,Kroger - Lewisburg,301 S Ellington Pkwy,Lewisburg,TN,37091,9313598399,KROGER,35.4430686,-86.7729409
02600535,Kroger - ByPass - Riverside,350 US 31W Byp,Bowling Green,KY,42101,2707965987,KROGER,36.9965152,-86.4246741
02600536,Kroger - Pigeon Forge,220 Wears Valley Rd,Pigeon Forge,TN,37863,8654290874,KROGER,35.804633,-83.5820911
02600537,Kroger - Edmondson Pike,5713 Edmondson Pike,Nashville,TN,37211,6153159205,KROGER,36.0391566,-86.7454001
02600538,Kroger - Nashville Highway,845 Nashville Hwy,Columbia,TN,38401,9313810263,KROGER,35.6305349,-87.0274778
02600539,Kroger - Irongate Village,2325 Memorial Blvd,Murfreesboro,TN,37129,6158672216,KROGER,35.8865043,-86.3845199
02600540,Kroger - Lowes Drive,2100 Lowes Dr,Clarksville,TN,37040,9319063510,KROGER,36.5755649,-87.3067488
02600541,Kroger - Goodlettsville Northcreek,123 Northcreek Blvd,Goodlettsville,TN,37072,6158591016,KROGER,36.326508,-86.698693
02600542,Kroger - Briley Pkwy,61 E Thompson Ln,Nashville,TN,37211,6158320852,KROGER,36.10982,-86.725133
02600543,Kroger - Innsbrooke Square,2946 S Church St,Murfreesboro,TN,37127,6152172752,KROGER,35.7901152,-86.4022656
02600544,Kroger - Clarksville,1489 Madison St,Clarksville,TN,37040,9315530250,KROGER,36.5212082,-87.3299472
02600545,Kroger - White House,510 Highway 76,White House,TN,37188,6156723175,KROGER,36.4704109,-86.6660059
02600547,Kroger - Charlotte Pike,5705 Charlotte Pike,Nashville,TN,37209,6153525352,KROGER,36.1484077,-86.860767
02600549,Kroger - Crown Point Plaza,6702 Clinton Hwy,Knoxville,TN,37912,8659473283,KROGER,36.008673,-84.023638
02600550,Kroger - Bellevue Hwy 100,8141 Highway 100,Nashville,TN,37221,6156628885,KROGER,36.043359,-86.956547
02600553,Kroger - Innsbrooke,463 W Sam Ridley Pkwy,Smyrna,TN,37167,6153558329,KROGER,35.9834,-86.5512
02600557,Kroger - Lebanon,1418 W Main St Ste A,Lebanon,TN,37087,6154494631,KROGER,36.2144749,-86.3308348
02600558,Kroger - Ashville Hwy,4414 Asheville Hwy,Knoxville,TN,37914,8655212922,KROGER,36.0039787,-83.8646774
02600559,Kroger - Shelbyville,1010 N Main St,Shelbyville,TN,37160,9316840681,KROGER,35.497436,-86.4565596
02600561,Kroger - Tullahoma,1905 N Jackson St Ste 500,Tullahoma,TN,37388,9314550842,KROGER,35.3852079,-86.2359806
02600562,Kroger - Sevierville,702 Winfield Dunn Pkwy,Sevierville,TN,37876,8654291198,KROGER,35.8793843,-83.5753107
02600564,Kroger - Rutherford Crossing,2050 Lascassas Pike,Murfreesboro,TN,37130,6159076223,KROGER,35.8728633,-86.3522028
02600565,Kroger - Kroger TN,4432 Veterans Pkwy,Murfreesboro,TN,37128,6156488500,KROGER,35.844714,-86.491627
02600566,Kroger - LaVergne,5145 Murfreesboro Rd,La Vergne,TN,37086,6155359001,KROGER,36.021983,-86.5761689
02600567,Kroger - Kroger Hillsboro Village Nashville TN,2201 21st Ave S,Nashville,TN,37212,6159818847,KROGER,36.130199,-86.802569
02600568,Kroger - Westhaven Town Village,411 Whitman St,Franklin,TN,37064,6154729860,KROGER,35.9289693,-86.9183785
02600569,Kroger Marketplace - Gallatin Marketplace,2011 Nashville Pike,Gallatin,TN,37066,6152303900,KROGER,36.3434076,-86.5260974
02600570,Kroger - Parkway Commons,3054 Columbia Ave,Franklin,TN,37064,6157946506,KROGER,35.89369,-86.880956
02600571,Kroger - Glenbrook,1010 Glenbrook Way,Hendersonville,TN,37075,6158220193,KROGER,36.3335003,-86.6211301
02600574,Kroger - Nashboro Village,2284 Murfreesboro Pike,Nashville,TN,37217,6153996697,KROGER,36.0885604,-86.6472921
02600575,Kroger - Springfield,2600 Memorial Blvd,Springfield,TN,37172,6153827822,KROGER,36.4886529,-86.8632737
02600576,Kroger - Independence Square,595 Hillsboro Rd Ste 305,Franklin,TN,37064,6157901618,KROGER,35.9329581,-86.8802121
02600578,Kroger - Providence Market Place,401 S Mount Juliet Rd Ste 200,Mount Juliet,TN,37122,6157583300,KROGER,36.1648406,-86.5119615
02600581,Kroger - Seymour Shopping,10721 Chapman Hwy,Seymour,TN,37865,8656091909,KROGER,35.8771278,-83.774359
02600582,Kroger - Dover Crossing,110 Dover Crossing Rd,Clarksville,TN,37042,9319208807,KROGER,36.5531243,-87.3982295
02600585,Kroger - Scottsville Road,2945 Scottsville Rd,Bowling Green,KY,42104,2707809887,KROGER,36.9432576,-86.4254048
02600588,Kroger Marketplace - Thompson Station Mktplace,4726 Traders Way,Thompsons Station,TN,37179,6157915346,KROGER,35.7847981,-86.9155773
02600589,Kroger - Mill Creek,6690 Nolensville Rd,Brentwood,TN,37027,6159417640,KROGER,36.000391,-86.691218
02600590,Kroger - Mt Juliet Road,4120 N Mount Juliet Rd,Mount Juliet,TN,37122,6157738700,KROGER,36.2293536,-86.5164023
02600592,Kroger - Alexander Plaza,1203 Murfreesboro Rd,Franklin,TN,37064,6157901124,KROGER,35.917724,-86.831732
02600594,Kroger - Spring Hill,4900 Port Royal Rd,Spring Hill,TN,37174,9315602141,KROGER,35.7413483,-86.8917805
02600596,Kroger - Kroger Brentwood TN,210 Franklin Rd Ste 100,Brentwood,TN,37027,6153773690,KROGER,36.0316958,-86.7874982
02600597,Kroger Pharmacy - Crossville Rx,126 Stonehenge Dr,Crossville,TN,38558,9314840333,KROGER,36.008639,-84.885558
02600599,Kroger - Highland Square,265 Highland Sq,Crossville,TN,38555,9314567646,KROGER,35.9582978,-85.0458226
02600605,Kroger - Midtown Marketplace,4579 Wall Triana Hwy,Madison,AL,35758,2564610914,KROGER,34.7087169,-86.7488221
02600606,Kroger - Kroger County Line Rd,8855 Highway 72 W,Madison,AL,35758,2568704350,KROGER,34.744504,-86.784721
02600619,Kroger - Kroger Main St Hendersonville TN,237 E Main St,Hendersonville,TN,37075,6158226155,KROGER,36.307923,-86.600332
02600628,Kroger - Harriman,1820 Roane State Hwy,Harriman,TN,37748,8657173130,KROGER,35.8921879,-84.5507907
02600670,Kroger Marketplace - Kroger Powell,234 E Emory Rd,Powell,TN,37849,8657617100,KROGER,36.0444656,-84.003608
02600677,Kroger - Watercress,7090 Highway 72 W,Huntsville,AL,35806,2567260600,KROGER,34.757011,-86.711877
02600683,Kroger Marketplace - Maryville Marketplace,507 Foothills Plz,Maryville,TN,37801,8652387433,KROGER,35.741639,-83.9944156
02600684,Kroger Marketplace - Landings At Cedar Bluff,9225 Kingston Pike,Knoxville,TN,37922,8659857960,KROGER,35.9135532,-84.0893748
02600686,Kroger Marketplace - Campbell Station Exchange,189 Brooklawn St,Farragut,TN,37934,8656717910,KROGER,35.8801613,-84.1571118
02600690,Kroger Marketplace - Oak Ridge Marketplace,1550 Oak Ridge Tpke,Oak Ridge,TN,37830,8652940212,KROGER,36.012933,-84.268219
02600698,Kroger - Knoxville,5201 N Broadway St,Knoxville,TN,37918,8656861015,KROGER,36.0328769,-83.9316503
02600845,Kroger - McGavock Pike,143 Mcgavock Pike,Nashville,TN,37214,6158830121,KROGER,36.1706942,-86.6787276
02600848,Kroger - Knox Plaza,4918 Kingston Pike,Knoxville,TN,37919,8655840201,KROGER,35.9398422,-83.9846994
02600849,Kroger - Logan Square,8404 Memorial Pkwy Sw,Huntsville,AL,35802,2568815696,KROGER,34.6566463,-86.5712873
02600851,Kroger - Hickory Plaza,5771 Nolensville Pike,Nashville,TN,37211,6158348666,KROGER,36.0464067,-86.7152077
02600854,Kroger - Decatur,1101 Beltline RD SE STE A,Decatur,AL,35601,2563509770,KROGER,34.5601579,-86.9763541
02600862,Kroger - Alcoa,244 S Hall Rd,Alcoa,TN,37701,8659847130,KROGER,35.7638937,-83.9715229
02600866,Kroger - Shute Lane,4400 Lebanon Pike,Hermitage,TN,37076,6158833317,KROGER,36.2165504,-86.6040025
02600868,Kroger - Lawrence Commons,1700 N Locust Ave,Lawrenceburg,TN,38464,9317660016,KROGER,35.2620493,-87.3222967
02600880,Kroger - East Nashville,711 Gallatin Ave,Nashville,TN,37206,6152266880,KROGER,36.1843151,-86.74704
02600884,Kroger - Inglewood,3410 Gallatin Pike,Nashville,TN,37216,6152275053,KROGER,36.210179,-86.7315587
02600892,Kroger - McMinnville,1410 Sparta St,Mcminnville,TN,37110,9314732436,KROGER,35.6933672,-85.7474595
02600893,Kroger - Cookeville,445 S Jefferson Ave,Cookeville,TN,38501,9315264575,KROGER,36.1539568,-85.5019574
02600894,Kroger - Crestwood Shopping Center,241 Highway 31 SW Ste K,Hartselle,AL,35640,2567736413,KROGER,34.4394583,-86.9428297
02600895,Kroger - Green Hills,2131 Abbott Martin Rd,Nashville,TN,37215,6152977531,KROGER,36.105975,-86.818705
02600897,Kroger - Gallatin,845 Nashville Pike,Gallatin,TN,37066,6154512803,KROGER,36.3780958,-86.4653698
02600993,Kroger - Loyalty Fulfillment Nashville,1116 Polk Ave,Nashville,TN,37210,9999999999,KROGER,36.137033,-86.7423
02900118,Kroger - Clifton Forge,1618 Main St,Clifton Forge,VA,24422,5406912020,KROGER,37.816521,-79.8090816
02900202,Kroger - Tanglewood,4488 Electric Rd,Roanoke,VA,24018,5409894434,KROGER,37.2332055,-79.9765167
02900208,Kroger - Peters Creek Fuel,3651 Peters Creek Rd NW,Roanoke,VA,24019,5405633061,KROGER,37.3241145,-79.993607
02900209,Kroger - Hollins,7223 Williamson Rd,Roanoke,VA,24019,5405630110,KROGER,37.3454411,-79.9545141
02900210,Kroger - University City,903 University City Blvd,Blacksburg,VA,24060,5409513045,KROGER,37.2354892,-80.4352626
02900215,Kroger - Fairlawn,7480 Lee Hwy,Fairlawn,VA,24141,5406390311,KROGER,37.1416095,-80.5804881
02900226,Kroger - Spartan Square,1477 W Main St,Salem,VA,24153,5403872481,KROGER,37.2906453,-80.0831415
02900228,Kroger - Downtown Waynesboro,245 Arch Ave,Waynesboro,VA,22980,5404475000,KROGER,38.0656139,-78.8885241
02900239,Kroger - Hydraulic,1904 Emmet St N,Charlottesville,VA,22901,4342958334,KROGER,38.0595317,-78.4911958
